,time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen,altitude,azimuth,I_slope_beam,I_slope_diffuse,I_slope_reflect,I_slope_total
7313,2021-11-01 17:00:00,6.687498732896448,11.705597884103929,18.393096617000378,305,299.83561643835617,1390.1135867725252,2021-11-01 17:00:00,75.0,-15.363416576553023,0.0362913944870136,5.49117283,66.92137622999996,0.13340565534779894,0.0315798504067552,0.00992433270701459,0.17490983846156877
7314,2021-11-01 18:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 18:00:00,90.0,-15.363416576553023,-0.16152939838444427,-5.78479829,76.07978399000001,0.0,0.0,0.0,0.0
7315,2021-11-01 19:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 19:00:00,105.0,-15.363416576553023,-0.35935019125590234,-17.50677028,84.83999521999999,0.0,0.0,0.0,0.0
7316,2021-11-01 20:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 20:00:00,120.0,-15.363416576553023,-0.5436898240074874,-29.39081144,93.95189546,0.0,0.0,0.0,0.0
7317,2021-11-01 21:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 21:00:00,135.0,-15.363416576553023,-0.7019858553028266,-41.12440383,104.46545198000001,0.0,0.0,0.0,0.0
7318,2021-11-01 22:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 22:00:00,150.0,-15.363416576553023,-0.8234506722057024,-52.20909978,118.2291219,0.0,0.0,0.0,0.0
7319,2021-11-01 23:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 23:00:00,165.0,-15.363416576553023,-0.8998066481742846,-61.57178015,138.79116538,0.0,0.0,0.0,0.0
7320,2021-11-02 00:00:00,0.0,0.0,0.0,306,300.82191780821915,1390.7770025145662,2021-11-02 00:00:00,-180.0,-15.666097615807328,-0.9278336344093165,-66.79796586,170.35378371000002,0.0,0.0,0.0,0.0
7321,2021-11-02 01:00:00,0.0,0.0,0.0,306,300.82191780821915,1390.7770025145662,2021-11-02 01:00:00,-165.0,-15.666097615807328,-0.9018281982624388,-65.05102131,206.17479894,0.0,0.0,0.0,0.0
7322,2021-11-02 02:00:00,0.0,0.0,0.0,306,300.82191780821915,1390.7770025145662,2021-11-02 02:00:00,-150.0,-15.666097615807328,-0.8255841173192007,-57.45450521,232.26243706,0.0,0.0,0.0,0.0
