,time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen,altitude,azimuth,insolation_vertical
2072,2021-03-28 08:00:00,171.13550043656528,67.51782988633423,238.6533303228995,87,84.82191780821918,1370.2973944048322,2021-03-28 07:26:25.932238,-68.39583333333333,2.4177348051423495,0.3173057185188831,257.17254187,21.01734356,1078.9260255019285
2073,2021-03-28 09:00:00,352.6444461908926,81.23296805100509,433.87741424189767,87,84.82191780821918,1370.2973944048322,2021-03-28 08:26:25.932238,-53.39583333333333,2.4177348051423495,0.4979403245253277,266.81524894,9.26264749,1024.044127732026
2074,2021-03-28 10:00:00,516.647245012707,88.14445119228489,604.7916962049919,87,84.82191780821918,1370.2973944048322,2021-03-28 09:26:25.932238,-38.395833333333314,2.4177348051423495,0.6463938530853413,275.99127927,-2.60344979,951.0844016956912
2075,2021-03-28 11:00:00,638.5254544055645,91.7331984544094,730.2586528599738,87,84.82191780821918,1370.2973944048322,2021-03-28 10:26:25.932238,-23.395833333333314,2.4177348051423495,0.7525494415586143,285.51393127,-14.26562378,878.9462002911218
2076,2021-03-28 12:00:00,705.1535371395995,93.17164581201389,798.3251829516134,87,84.82191780821918,1370.2973944048322,2021-03-28 11:26:25.932238,-8.395833333333314,2.4177348051423495,0.8091727620210976,296.23729265,-25.36028435,830.9182554586837
2077,2021-03-28 13:00:00,710.3011773028428,92.85854377626116,803.159721079104,87,84.82191780821918,1370.2973944048322,2021-03-28 12:26:25.932238,6.604166666666686,2.4177348051423495,0.8124050287577347,309.20519745,-35.35819911,827.9138974055211
2078,2021-03-28 14:00:00,653.6018414868471,90.81985442349271,744.4216959103398,87,84.82191780821918,1370.2973944048322,2021-03-28 13:26:25.932238,21.604166666666686,2.4177348051423495,0.7620259681319969,325.6068724,-43.41584741,871.457194079667
2079,2021-03-28 15:00:00,540.3682873456667,86.76856632823312,627.1368536738997,87,84.82191780821918,1370.2973944048322,2021-03-28 14:26:25.932238,36.604166666666686,2.4177348051423495,0.6614688298701944,346.01923298,-48.30549535,941.9987620063719
2080,2021-03-28 16:00:00,350.9991601766836,89.0122701603768,440.01143033706035,87,84.82191780821918,1370.2973944048322,2021-03-28 15:26:25.932238,51.604166666666686,2.4177348051423495,0.5175864167663405,8.72666618,-48.83933808,1015.9698540736374
2081,2021-03-28 17:00:00,177.68160562070233,74.08916715563308,251.7707727763354,87,84.82191780821918,1370.2973944048322,2021-03-28 16:26:25.932238,66.60416666666666,2.4177348051423495,0.3401840774965334,29.92285582,-44.85808561,1073.7194959366734
2082,2021-03-28 18:00:00,36.30683476986353,41.81674970821553,78.12358447807907,87,84.82191780821918,1370.2973944048322,2021-03-28 17:26:25.932238,81.60416666666663,2.4177348051423495,0.14135148831078276,47.23743579,-37.40097493,1106.1314935084167
2083,2021-03-28 19:00:00,0.0,0.0,0.0,87,84.82191780821918,1370.2973944048322,2021-03-28 18:26:25.932238,96.60416666666663,2.4177348051423495,-0.06536123842429281,60.87727242,-27.75184218,454.2792522051685
2084,2021-03-28 20:00:00,0.0,0.0,0.0,87,84.82191780821918,1370.2973944048322,2021-03-28 19:26:25.932238,111.60416666666663,2.4177348051423495,-0.26586697199063,71.99881379,-16.84394948,454.2792522051685
2085,2021-03-28 21:00:00,0.0,0.0,0.0,87,84.82191780821918,1370.2973944048322,2021-03-28 20:26:25.932238,126.60416666666663,2.4177348051423495,-0.44650157799707463,81.6959106,-5.26355596,454.2792522051685
2086,2021-03-28 22:00:00,0.0,0.0,0.0,87,84.82191780821918,1370.2973944048322,2021-03-28 21:26:25.932238,141.60416666666663,2.4177348051423495,-0.5949551065570882,90.85400216,6.60100108,454.2792522051685
2087,2021-03-28 23:00:00,0.0,0.0,0.0,87,84.82191780821918,1370.2973944048322,2021-03-28 22:26:25.932238,156.60416666666663,2.4177348051423495,-0.7011106950303613,100.27767433,18.43504411,454.2792522051685
2088,2021-03-29 00:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-28 23:26:45.098324,171.6875,2.8188786528898104,-0.7533864270412539,110.88088315,29.89265153,454.02235069484584
2089,2021-03-29 01:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 00:26:45.098324,-173.3125,2.8188786528898104,-0.756317100529395,123.91505775,40.46544573,454.02235069484584
2090,2021-03-29 02:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 01:26:45.098324,-158.3125,2.8188786528898104,-0.7056626901056823,141.10819103,49.27159636,454.02235069484584
2091,2021-03-29 03:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 02:26:45.098324,-143.3125,2.8188786528898104,-0.6048752101301201,163.86983218,54.82877951,454.02235069484584
2092,2021-03-29 04:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 03:26:45.098324,-128.3125,2.8188786528898104,-0.46082316080385743,190.21176717,55.46774116,454.02235069484584
2093,2021-03-29 05:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 04:26:45.098324,-113.3125,2.8188786528898104,-0.28332345123121194,214.19936846,50.94198961,454.02235069484584
2094,2021-03-29 06:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 05:26:45.098324,-98.3125,2.8188786528898104,-0.08447239328742008,232.63914076,42.74813405,454.02235069484584
2095,2021-03-29 07:00:00,32.45002286370378,35.805146539668534,68.25516940337232,88,85.8082191780822,1369.5224713404284,2021-03-29 06:26:45.098324,-83.3125,2.8188786528898104,0.12217864204555975,246.48984787,32.49934765,1107.3086963088654
2096,2021-03-29 08:00:00,175.85124715605184,68.00991626302414,243.86116341907598,88,85.8082191780822,1369.5224713404284,2021-03-29 07:26:45.098324,-68.3125,2.8188786528898104,0.3225467282167675,257.54730685,21.20516015,1077.1629581648626
2097,2021-03-29 09:00:00,357.85237487667376,81.46662348813898,439.3189983648127,88,85.8082191780822,1369.5224713404284,2021-03-29 08:26:45.098324,-53.3125,2.8188786528898104,0.5029771112775542,267.1749411,9.44013572,1021.4390036430362
2098,2021-03-29 10:00:00,521.7691921829852,88.276870357177,610.0460625401622,88,85.8082191780822,1369.5224713404284,2021-03-29 09:26:45.098324,-38.3125,2.8188786528898104,0.6511737587976332,276.34546852,-2.42395942,947.7045526110818
2099,2021-03-29 11:00:00,643.3668566170383,91.81741938017659,735.1842759972149,88,85.8082191780822,1369.5224713404284,2021-03-29 10:26:45.098324,-23.3125,2.8188786528898104,0.7570373141550508,285.8712026,-14.07225431,874.9294818599145
2100,2021-03-29 12:00:00,709.650042208052,93.23132994249133,802.8813721505434,88,85.8082191780822,1369.5224713404284,2021-03-29 11:26:45.098324,-8.3125,2.8188786528898104,0.8133533509999961,296.60215674,-25.14018014,826.5586377798053
2101,2021-03-29 13:00:00,714.4496334362694,92.90794200809972,807.3575754443691,88,85.8082191780822,1369.5224713404284,2021-03-29 12:26:45.098324,6.6875,2.8188786528898104,0.8162840244881372,309.57069137,-35.09710316,823.7994789688638
2102,2021-03-29 14:00:00,657.4303295574538,90.87170959122432,748.3020391486781,88,85.8082191780822,1369.5224713404284,2021-03-29 13:26:45.098324,21.6875,2.8188786528898104,0.7656296140644243,325.93837725,-43.10122856,868.0648115285396
2103,2021-03-29 15:00:00,543.9126819608329,86.83957322877201,630.7522551896049,88,85.8082191780822,1369.5224713404284,2021-03-29 14:26:45.098324,36.6875,2.8188786528898104,0.6648421340888623,346.24122869,-47.93770256,939.3864771047661
2104,2021-03-29 16:00:00,354.16442680232535,89.16199770614006,443.3264245084654,88,85.8082191780822,1369.5224713404284,2021-03-29 15:26:45.098324,51.6875,2.8188786528898104,0.5207900847625997,8.76889665,-48.44384253,1014.0364228087626
2105,2021-03-29 17:00:00,180.3842507287678,74.37602258349263,254.76027331226044,88,85.8082191780822,1369.5224713404284,2021-03-29 16:26:45.098324,66.6875,2.8188786528898104,0.3432903751899542,29.80393136,-44.47078135,1072.3709909134657
2106,2021-03-29 18:00:00,37.67141210018832,42.53189822595414,80.20331032614246,88,85.8082191780822,1369.5224713404284,2021-03-29 17:26:45.098324,81.6875,2.8188786528898104,0.14443931724616219,47.03004306,-37.04062939,1105.1978199842872
2107,2021-03-29 19:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 18:26:45.098324,96.6875,2.8188786528898104,-0.06221171808681747,60.63444583,-27.4190256,454.02235069484584
2108,2021-03-29 20:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 19:26:45.098324,111.6875,2.8188786528898104,-0.2625798042580253,71.7439318,-16.53178856,454.02235069484584
2109,2021-03-29 21:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 20:26:45.098324,126.6875,2.8188786528898104,-0.4430101873188119,81.43594391,-4.96360356,454.02235069484584
2110,2021-03-29 22:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 21:26:45.098324,141.6875,2.8188786528898104,-0.591206834838891,90.58911031,6.89728411,454.02235069484584
2111,2021-03-29 23:00:00,0.0,0.0,0.0,88,85.8082191780822,1369.5224713404284,2021-03-29 22:26:45.098324,156.6875,2.8188786528898104,-0.6970703901963087,100.00648859,18.73650064,454.02235069484584
2112,2021-03-30 00:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-29 23:27:04.255725,171.76666666666665,3.219187206056057,-0.749001414412553,110.60551127,30.20903346,453.7652013866387
2113,2021-03-30 01:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 00:27:04.255725,-173.23333333333332,3.219187206056057,-0.7516455770165447,123.6514193,40.80727858,453.7652013866387
2114,2021-03-30 02:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 01:27:04.255725,-158.23333333333335,3.219187206056057,-0.7007331266449792,140.90969201,49.64601774,453.7652013866387
2115,2021-03-30 03:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 02:27:04.255725,-143.23333333333332,3.219187206056057,-0.5997336626538761,163.84827253,55.2245669,453.7652013866387
2116,2021-03-30 04:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 03:27:04.255725,-128.23333333333332,3.219187206056057,-0.4555301316047232,190.44201282,55.84175769,453.7652013866387
2117,2021-03-30 05:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 04:27:04.255725,-113.23333333333333,3.219187206056057,-0.2779497658309183,214.58420676,51.25554761,453.7652013866387
2118,2021-03-30 06:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 05:27:04.255725,-98.23333333333333,3.219187206056057,-0.07909437379451517,233.05436729,43.00128779,453.7652013866387
2119,2021-03-30 07:00:00,34.714700770553506,37.08170719393906,71.79640796449257,89,86.79452054794521,1368.746800813327,2021-03-30 06:27:04.255725,-83.23333333333333,3.219187206056057,0.12748437816127783,246.8874308,32.71021629,1106.2012891724714
2120,2021-03-30 08:00:00,180.52467045532407,68.482782407325,249.00745286264907,89,86.79452054794521,1368.746800813327,2021-03-30 07:27:04.255725,-68.23333333333333,3.219187206056057,0.32770848947820275,257.92189476,21.3916969,1075.3955646569975
2121,2021-03-30 09:00:00,362.98072053883493,81.69145702362198,444.6721775624569,89,86.79452054794521,1368.746800813327,2021-03-30 08:27:04.255725,-53.23333333333335,3.219187206056057,0.5079330178559994,267.53391939,9.6168374,1018.8394140332457
2122,2021-03-30 10:00:00,526.8036698945576,88.40404192994407,615.2077118245018,89,86.79452054794521,1368.746800813327,2021-03-30 09:27:04.255725,-38.23333333333335,3.219187206056057,0.6558759595208369,276.69849181,-2.24480412,944.3400545820984
2123,2021-03-30 11:00:00,648.1253574022528,91.89803152644656,740.0233889286993,89,86.79452054794521,1368.746800813327,2021-03-30 10:27:04.255725,-23.23333333333335,3.219187206056057,0.7614552474855271,286.22677929,-13.87883083,870.9272933941886
2124,2021-03-30 12:00:00,714.0757902942225,93.28833955195788,807.3641298461804,89,86.79452054794521,1368.746800813327,2021-03-30 11:27:04.255725,-8.233333333333348,3.219187206056057,0.8174758277532992,296.96457789,-24.91973926,822.2036935294198
2125,2021-03-30 13:00:00,718.5446437983746,92.95529686920412,811.4999406675788,89,86.79452054794521,1368.746800813327,2021-03-30 12:27:04.255725,6.7666666666666515,3.219187206056057,0.820119990357291,309.93269419,-34.83560063,819.6820880679741
2126,2021-03-30 14:00:00,661.2260370561407,90.92199253458834,752.148029590729,89,86.79452054794521,1368.746800813327,2021-03-30 13:27:04.255725,21.76666666666665,3.219187206056057,0.7692075399857254,326.26539894,-42.78651982,864.6660281594204
2127,2021-03-30 15:00:00,547.4467163872865,86.90934294815541,634.356059335442,89,86.79452054794521,1368.746800813327,2021-03-30 14:27:04.255725,36.76666666666665,3.219187206056057,0.6682080759946225,346.4592766,-47.57052974,936.7628594354369
2128,2021-03-30 16:00:00,357.3423743916296,89.3105484899205,446.6529228815501,89,86.79452054794521,1368.746800813327,2021-03-30 15:27:04.255725,51.76666666666665,3.219187206056057,0.5240045449454698,8.81016395,-48.04949437,1012.0871645554425
2129,2021-03-30 17:00:00,183.1206541173427,74.6617811571785,257.78243527452116,89,86.79452054794521,1368.746800813327,2021-03-30 16:27:04.255725,66.76666666666665,3.219187206056057,0.34642417917166457,29.68674485,-44.08453468,1071.0075452433055
2130,2021-03-30 18:00:00,39.08768722586852,43.245966689534846,82.33365391540337,89,86.79452054794521,1368.746800813327,2021-03-30 17:27:04.255725,81.76666666666665,3.219187206056057,0.14756878713526164,46.82506902,-36.68105847,1104.2544564542832
2131,2021-03-30 19:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 18:27:04.255725,96.76666666666665,3.219187206056057,-0.059009964820531356,60.3936701,-27.08686386,453.7652013866387
2132,2021-03-30 20:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 19:27:04.255725,111.76666666666665,3.219187206056057,-0.2592340761374563,71.49051976,-16.22034591,453.7652013866387
2133,2021-03-30 21:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 20:27:04.255725,126.76666666666665,3.219187206056057,-0.4394586045152532,81.17688675,-4.6645497,453.7652013866387
2134,2021-03-30 22:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 21:27:04.255725,141.76666666666665,3.219187206056057,-0.5874015461800908,90.3245787,7.19242559,453.7652013866387
2135,2021-03-30 23:00:00,0.0,0.0,0.0,89,86.79452054794521,1368.746800813327,2021-03-30 22:27:04.255725,156.76666666666665,3.219187206056057,-0.6929808341447807,99.73504011,19.03655174,453.7652013866387
2136,2021-03-31 00:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-30 23:27:23.380909,171.8458333333333,3.6185418445773783,-0.7445891767210454,110.32906855,30.52377936,453.50788047943695
2137,2021-03-31 01:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 00:27:23.380909,-173.15416666666667,3.6185418445773783,-0.7469469211327104,123.38569028,41.14738007,453.50788047943695
2138,2021-03-31 02:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 01:27:23.380909,-158.15416666666667,3.6185418445773783,-0.6957791767888182,140.70850147,50.01889178,453.50788047943695
2139,2021-03-31 03:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 02:27:23.380909,-143.15416666666667,3.6185418445773783,-0.5945729409077094,163.82605235,55.6191246,453.50788047943695
2140,2021-03-31 04:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 03:27:23.380909,-128.15416666666667,3.6185418445773783,-0.4502252512134692,190.67570601,56.21423731,453.50788047943695
2141,2021-03-31 05:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 04:27:23.380909,-113.15416666666667,3.6185418445773783,-0.2725731642129235,214.97287864,51.56696621,453.50788047943695
2142,2021-03-31 06:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 05:27:23.380909,-98.15416666666667,3.6185418445773783,-0.07372337605120505,233.4715541,43.25228393,453.50788047943695
2143,2021-03-31 07:00:00,37.075041742325766,38.3214856134528,75.39652735577857,90,87.78082191780823,1367.9706126714455,2021-03-31 06:27:23.380909,-83.15416666666667,3.6185418445773783,0.1327728288232778,247.28552514,32.91932516,1105.0819051279784
2144,2021-03-31 08:00:00,185.20162974033806,68.94231772500441,254.14394746534248,90,87.78082191780823,1367.9706126714455,2021-03-31 07:27:23.380909,-68.15416666666667,3.6185418445773783,0.33284307529944207,258.29616336,21.57698196,1073.6127542409056
2145,2021-03-31 09:00:00,368.07687386325335,81.91024714046944,449.9871210037228,90,87.78082191780823,1367.9706126714455,2021-03-31 08:27:23.380909,-53.15416666666667,3.6185418445773783,0.5128529067116527,267.89205446,9.79278255,1016.2280754663111
2146,2021-03-31 10:00:00,531.789360674811,88.52746862358515,620.3168292983961,90,87.78082191780823,1367.9706126714455,2021-03-31 09:27:23.380909,-38.15416666666667,3.6185418445773783,0.660534950529479,277.05022537,-2.06595878,940.9711852376628
2147,2021-03-31 11:00:00,652.8259061153775,91.97582536329689,744.8017314786744,90,87.78082191780823,1367.9706126714455,2021-03-31 10:27:23.380909,-23.15416666666667,3.6185418445773783,0.7658249195228529,286.58053784,-13.68533947,866.9233479386928
2148,2021-03-31 12:00:00,718.4392998669175,93.34295585844353,811.782255725361,90,87.78082191780823,1367.9706126714455,2021-03-31 11:27:23.380909,-8.154166666666669,3.6185418445773783,0.821547476304777,297.32443181,-24.69896601,817.8472383307301
2149,2021-03-31 13:00:00,722.577317966519,93.00044163041198,815.577759596931,90,87.78082191780823,1367.9706126714455,2021-03-31 12:27:23.380909,6.845833333333331,3.6185418445773783,0.8239052207164419,310.29108961,-34.57372122,815.5696182698696
2150,2021-03-31 14:00:00,664.9632837664635,90.97005965828401,755.9333434247476,90,87.78082191780823,1367.9706126714455,2021-03-31 13:27:23.380909,21.84583333333333,3.6185418445773783,0.7727374763725496,326.58785006,-42.4717791,861.279451701908
2151,2021-03-31 15:00:00,550.930191357831,86.97660941371574,637.9068007715467,90,87.78082191780823,1367.9706126714455,2021-03-31 14:27:23.380909,36.84583333333333,3.6185418445773783,0.671531240491441,346.67331078,-47.2040556,934.1503099120068
2152,2021-03-31 16:00:00,360.4843570764821,89.45510396756436,449.9394610440465,90,87.78082191780823,1367.9706126714455,2021-03-31 15:27:23.380909,51.84583333333333,3.6185418445773783,0.5271835507972006,8.85035602,-47.65639048,1010.1421400531523
2153,2021-03-31 17:00:00,185.84153261588787,74.94090626462834,260.7824388805162,90,87.78082191780823,1367.9706126714455,2021-03-31 16:27:23.380909,66.84583333333333,3.6185418445773783,0.34953146379665506,29.57115634,-43.69946792,1069.6423220248791
2154,2021-03-31 18:00:00,40.52888422757363,43.945224258134864,84.47410848570848,90,87.78082191780823,1367.9706126714455,2021-03-31 17:27:23.380909,81.8458333333333,3.6185418445773783,0.1506816756349368,46.62240981,-36.32240192,1103.3073680218115
2155,2021-03-31 19:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 18:27:23.380909,96.8458333333333,3.6185418445773783,-0.055814529239545836,60.15488504,-26.75550183,453.50788047943695
2156,2021-03-31 20:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 19:27:23.380909,111.8458333333333,3.6185418445773783,-0.25588477571571017,71.23854628,-15.90976549,453.50788047943695
2157,2021-03-31 21:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 20:27:23.380909,126.8458333333333,3.6185418445773783,-0.43589460712792083,80.91872374,-4.36653601,453.50788047943695
2158,2021-03-31 22:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 21:27:23.380909,141.8458333333333,3.6185418445773783,-0.5835766509457471,90.06039919,7.48628563,453.50788047943695
2159,2021-03-31 23:00:00,0.0,0.0,0.0,90,87.78082191780823,1367.9706126714455,2021-03-31 22:27:23.380909,156.8458333333333,3.6185418445773783,-0.6888666199391213,99.46331997,19.33505778,453.50788047943695
2160,2021-04-01 00:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-03-31 23:27:42.450496,171.925,4.016824231055643,-0.7401515448703545,110.05153258,30.83674827,453.2504642229788
2161,2021-04-01 01:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 00:27:42.450496,-173.075,4.016824231055643,-0.7422230062946309,123.11780897,41.48560826,453.2504642229788
2162,2021-04-01 02:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 01:27:42.450496,-158.075,4.016824231055643,-0.6908027275814946,140.50448324,50.39008463,453.2504642229788
2163,2021-04-01 03:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 02:27:42.450496,-143.075,4.016824231055643,-0.5893949157492174,163.80300337,56.01234655,453.2504642229788
2164,2021-04-01 04:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 03:27:42.450496,-128.075,4.016824231055643,-0.4449103455898367,190.91273231,56.5851028,453.2504642229788
2165,2021-04-01 05:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 04:27:42.450496,-113.075,4.016824231055643,-0.26719540178767215,215.36522937,51.87620013,453.2504642229788
2166,2021-04-01 06:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 05:27:42.450496,-98.075,4.016824231055643,-0.06836106407501066,233.89052248,43.50111405,453.2504642229788
2167,2021-04-01 07:00:00,39.52832003733604,39.5247231955334,79.05304323286944,91,88.76712328767124,1367.1941369160818,2021-04-01 06:27:42.450496,-83.075,4.016824231055643,0.13804243602230912,247.68396843,33.12668966,1103.9504863395314
2168,2021-04-01 08:00:00,189.87926973373504,69.38886247839451,259.26813221212956,91,88.76712328767124,1367.1941369160818,2021-04-01 07:27:42.450496,-68.075,4.016824231055643,0.3379490410705666,258.66997037,21.76104098,1071.8151313433511
2169,2021-04-01 09:00:00,373.1389548613486,82.12310613315732,455.26206099450593,91,88.76712328767124,1367.1941369160818,2021-04-01 08:27:42.450496,-53.07500000000002,4.016824231055643,0.5177354462970075,268.24921715,9.96799791,1013.6061912019768
2170,2021-04-01 10:00:00,536.7247524867059,88.6472073025166,625.3719597892225,91,88.76712328767124,1367.1941369160818,2021-04-01 09:27:42.450496,-38.07500000000002,4.016824231055643,0.6651495052965329,277.40054584,-1.88740236,937.5993743625204
2171,2021-04-01 11:00:00,657.467197584974,92.05084007033074,749.5180376553047,91,88.76712328767124,1367.1941369160818,2021-04-01 10:27:42.450496,-23.075000000000017,4.016824231055643,0.7701451935615757,286.93235564,-13.49177102,862.9191906418225
2172,2021-04-01 12:00:00,722.7393932623525,93.39521113446577,816.1346043968182,91,88.76712328767124,1367.1941369160818,2021-04-01 11:27:42.450496,-8.075000000000017,4.016824231055643,0.8255672284504524,297.68159609,-24.47786991,813.4908635314558
2173,2021-04-01 13:00:00,726.5465440007786,93.04340518409468,819.5899491848733,91,88.76712328767124,1367.1941369160818,2021-04-01 12:27:42.450496,6.924999999999983,4.016824231055643,0.8276386898747289,310.64576474,-34.31150005,811.4637761119827
2174,2021-04-01 14:00:00,668.6409664304393,91.0159375208977,759.656903951337,91,88.76712328767124,1367.1941369160818,2021-04-01 13:27:42.450496,21.924999999999983,4.016824231055643,0.7762184111615926,326.9056484,-42.15706925,857.9067004076585
2175,2021-04-01 15:00:00,554.3619531157739,87.04139851049862,641.4033516262725,91,88.76712328767124,1367.1941369160818,2021-04-01 14:27:42.450496,36.92499999999998,4.016824231055643,0.6748105993293156,346.883272,-46.83836261,931.5501267980375
2176,2021-04-01 16:00:00,363.58910012518055,89.59569538941498,453.1847955145955,91,88.76712328767124,1367.1941369160818,2021-04-01 15:27:42.450496,51.92499999999998,4.016824231055643,0.5303260291699349,8.88937027,-47.26462992,1008.2023370167451
2177,2021-04-01 17:00:00,188.54538636632427,75.21345251896358,263.75883888528784,91,88.76712328767124,1367.1941369160818,2021-04-01 16:27:42.450496,66.92499999999998,4.016824231055643,0.3526110853677702,29.45703559,-43.31570373,1068.275943872111
2178,2021-04-01 18:00:00,41.99351081007272,44.629670792410415,86.62318160248313,91,88.76712328767124,1367.1941369160818,2021-04-01 17:27:42.450496,81.92500000000001,4.016824231055643,0.15377674765510824,46.42196884,-35.96479876,1102.3568930600973
2179,2021-04-01 19:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 18:27:42.450496,96.92500000000001,4.016824231055643,-0.05262675244221155,59.91803596,-26.42508317,453.2504642229788
2180,2021-04-01 20:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 19:27:42.450496,111.92500000000001,4.016824231055643,-0.2525333574904689,70.98798485,-15.60018979,453.2504642229788
2181,2021-04-01 21:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 20:27:42.450496,126.92500000000001,4.016824231055643,-0.43231976271691,80.66144448,-4.06970245,453.2504642229788
2182,2021-04-01 22:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 21:27:42.450496,141.925,4.016824231055643,-0.5797338217164352,89.79656918,7.77872608,453.2504642229788
2183,2021-04-01 23:00:00,0.0,0.0,0.0,91,88.76712328767124,1367.1941369160818,2021-04-01 22:27:42.450496,156.925,4.016824231055643,-0.684729509981478,99.19132567,19.63188077,453.2504642229788
2184,2021-04-02 00:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-01 23:28:01.441288,172.00416666666666,4.413916345824059,-0.7356903870229967,109.77288859,31.14780038,452.99302889525666
2185,2021-04-02 01:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 00:28:01.441288,-172.99583333333334,4.413916345824059,-0.7374757426960248,122.84772228,41.82182152,452.99302889525666
2186,2021-04-02 02:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 01:28:01.441288,-157.99583333333334,4.413916345824059,-0.6858056992466757,140.29750815,50.75946136,452.99302889525666
2187,2021-04-02 03:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 02:28:01.441288,-142.99583333333334,4.413916345824059,-0.5842014847472385,163.77896004,56.40412454,452.99302889525666
2188,2021-04-02 04:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 03:28:01.441288,-127.99583333333334,4.413916345824059,-0.4395872585069464,191.15297797,56.95427437,452.99302889525666
2189,2021-04-02 05:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 04:28:01.441288,-112.99583333333334,4.413916345824059,-0.2618182410577669,215.76110198,52.18320162,452.99302889525666
2190,2021-04-02 06:00:00,0.0,0.0,0.0,92,89.75342465753425,1366.4176036337603,2021-04-02 05:28:01.441288,-97.99583333333334,4.413916345824059,-0.06300909716166966,234.31109219,43.74776695,452.99302889525666
2191,2021-04-02 07:00:00,42.07132262765242,40.69181346856905,82.76313609622147,92,89.75342465753425,1366.4176036337603,2021-04-02 06:28:01.441288,-82.99583333333334,4.413916345824059,0.14329165857247045,248.08259772,33.33232153,1102.8070739134182
2192,2021-04-02 08:00:00,194.55480345014192,69.82274987739856,264.37755332754045,92,89.75342465753425,1366.4176036337603,2021-04-02 07:28:01.441288,-67.99583333333334,4.413916345824059,0.3430249705694905,259.04317342,21.9438951,1070.0033255578658
