time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen
2021-04-15 21:00,0,0,0,105,102.5753425,1356.421859,2021-04-15 20:31,127.9625,9.414893347,-0.381291594
2021-04-15 22:00,0,0,0,105,102.5753425,1356.421859,2021-04-15 21:31,142.9625,9.414893347,-0.52446689
2021-04-15 23:00,0,0,0,105,102.5753425,1356.421859,2021-04-15 22:31,157.9625,9.414893347,-0.625103979
2021-04-16 0:00,0,0,0,106,103.5616438,1355.668565,2021-04-15 23:32,173.025,9.783189981,-0.671741174
2021-04-16 1:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 0:32,-171.975,9.783189981,-0.669872749
2021-04-16 2:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 1:32,-156.975,9.783189981,-0.615293614
2021-04-16 3:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 2:32,-141.975,9.783189981,-0.511723246
2021-04-16 4:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 3:32,-126.975,9.783189981,-0.366219795
2021-04-16 5:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 4:32,-111.975,9.783189981,-0.188699081
2021-04-16 6:00,1.564026785,2.751554902,4.315581688,106,103.5616438,1355.668565,2021-04-16 5:32,-96.975,9.783189981,0.008741153
2021-04-16 7:00,73.71926037,56.44962222,130.1688826,106,103.5616438,1355.668565,2021-04-16 6:32,-81.975,9.783189981,0.212645681
2021-04-16 8:00,237.7539338,80.40491766,318.1588515,106,103.5616438,1355.668565,2021-04-16 7:32,-66.975,9.783189981,0.409118747
2021-04-16 9:00,417.1743817,92.18752961,509.3619114,106,103.5616438,1355.668565,2021-04-16 8:32,-51.975,9.783189981,0.584771036
2021-04-16 10:00,573.0861077,98.83467565,671.9207833,106,103.5616438,1355.668565,2021-04-16 9:32,-36.975,9.783189981,0.727632135
2021-04-16 11:00,685.6808759,102.5931979,788.2740738,106,103.5616438,1355.668565,2021-04-16 10:32,-21.975,9.783189981,0.827966295
2021-04-16 12:00,743.5790934,104.2966542,847.8757476,106,103.5616438,1355.668565,2021-04-16 11:32,-6.975,9.783189981,0.878935911
2021-04-16 13:00,741.4495605,104.2363033,845.6858638,106,103.5616438,1355.668565,2021-04-16 12:32,8.025,9.783189981,0.877067486
2021-04-16 14:00,679.4836288,102.4026671,781.8862959,106,103.5616438,1355.668565,2021-04-16 13:32,23.025,9.783189981,0.82248835
2021-04-16 15:00,563.4091951,98.47822873,661.8874239,106,103.5616438,1355.668565,2021-04-16 14:32,38.025,9.783189981,0.718917982
2021-04-16 16:00,405.0796544,91.57115659,496.650811,106,103.5616438,1355.668565,2021-04-16 15:32,53.025,9.783189981,0.573414532
2021-04-16 17:00,225.1126551,79.26279717,304.3754522,106,103.5616438,1355.668565,2021-04-16 16:32,68.025,9.783189981,0.395893818
2021-04-16 18:00,64.73434933,53.87720547,118.6115548,106,103.5616438,1355.668565,2021-04-16 17:32,83.025,9.783189981,0.198453583
2021-04-16 19:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 18:32,98.025,9.783189981,-0.005450945
2021-04-16 20:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 19:32,113.025,9.783189981,-0.201924011
2021-04-16 21:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 20:32,128.025,9.783189981,-0.3775763
2021-04-16 22:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 21:32,143.025,9.783189981,-0.520437399
2021-04-16 23:00,0,0,0,106,103.5616438,1355.668565,2021-04-16 22:32,158.025,9.783189981,-0.620771559
2021-04-17 0:00,0,0,0,107,104.5479452,1354.918629,2021-04-16 23:32,173.0875,10.14858765,-0.66714621
2021-04-17 1:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 0:32,-171.9125,10.14858765,-0.665057703
2021-04-17 2:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 1:32,-156.9125,10.14858765,-0.610325648
2021-04-17 3:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 2:32,-141.9125,10.14858765,-0.506679945
2021-04-17 4:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 3:32,-126.9125,10.14858765,-0.361183877
2021-04-17 5:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 4:32,-111.9125,10.14858765,-0.183752761
2021-04-17 6:00,2.418068308,4.254049719,6.672118027,107,104.5479452,1354.918629,2021-04-17 5:32,-96.9125,10.14858765,0.013521766
2021-04-17 7:00,76.67099996,57.2093094,133.8803094,107,104.5479452,1354.918629,2021-04-17 6:32,-81.9125,10.14858765,0.21719577
2021-04-17 8:00,241.7355329,80.71922094,322.4547538,107,104.5479452,1354.918629,2021-04-17 7:32,-66.9125,10.14858765,0.413389206
2021-04-17 9:00,421.171792,92.34777668,513.5195687,107,104.5479452,1354.918629,2021-04-17 8:32,-51.9125,10.14858765,0.588731815
2021-04-17 10:00,576.8167514,98.92732376,675.7440752,107,104.5479452,1354.918629,2021-04-17 9:32,-36.9125,10.14858765,0.731274287
2021-04-17 11:00,689.0763824,102.651679,791.7280614,107,104.5479452,1354.918629,2021-04-17 10:32,-21.9125,10.14858765,0.831302588
2021-04-17 12:00,746.6591741,104.3375473,850.9967214,107,104.5479452,1354.918629,2021-04-17 11:32,-6.9125,10.14858765,0.881999956
2021-04-17 13:00,744.2792126,104.2703916,848.5496042,107,104.5479452,1354.918629,2021-04-17 12:32,8.0875,10.14858765,0.879911449
2021-04-17 14:00,682.1498171,102.4397566,784.5895737,107,104.5479452,1354.918629,2021-04-17 13:32,23.0875,10.14858765,0.825179394
2021-04-17 15:00,565.9986961,98.53125136,664.5299474,107,104.5479452,1354.918629,2021-04-17 14:32,38.0875,10.14858765,0.721533691
2021-04-17 16:00,407.6429155,91.6641757,499.3070912,107,104.5479452,1354.918629,2021-04-17 15:32,53.0875,10.14858765,0.576037623
2021-04-17 17:00,227.5665997,79.4569322,307.0235319,107,104.5479452,1354.918629,2021-04-17 16:32,68.0875,10.14858765,0.398606507
2021-04-17 18:00,66.475221,54.38195512,120.8571761,107,104.5479452,1354.918629,2021-04-17 17:32,83.0875,10.14858765,0.20133198
2021-04-17 19:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 18:32,98.0875,10.14858765,-0.002342025
2021-04-17 20:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 19:32,113.0875,10.14858765,-0.19853546
2021-04-17 21:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 20:32,128.0875,10.14858765,-0.373878069
2021-04-17 22:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 21:32,143.0875,10.14858765,-0.516420541
2021-04-17 23:00,0,0,0,107,104.5479452,1354.918629,2021-04-17 22:32,158.0875,10.14858765,-0.616448843
2021-04-18 0:00,0,0,0,108,105.5342466,1354.172273,2021-04-17 23:32,173.15,10.51097806,-0.662561957
2021-04-18 1:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 0:32,-171.85,10.51097806,-0.660253939
2021-04-18 2:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 1:32,-156.85,10.51097806,-0.60537121
2021-04-18 3:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 2:32,-141.85,10.51097806,-0.501653937
2021-04-18 4:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 3:32,-126.85,10.51097806,-0.356170281
2021-04-18 5:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 4:32,-111.85,10.51097806,-0.178834712
2021-04-18 6:00,3.264963879,5.74397281,9.008936689,108,105.5342466,1354.172273,2021-04-18 5:32,-96.85,10.51097806,0.018267643
2021-04-18 7:00,79.64453945,57.94580601,137.5903455,108,105.5342466,1354.172273,2021-04-18 6:32,-81.85,10.51097806,0.221704585
2021-04-18 8:00,245.6830037,81.02481655,326.7078202,108,105.5342466,1354.172273,2021-04-18 7:32,-66.85,10.51097806,0.417612222
2021-04-18 9:00,425.1153495,92.50343748,517.618787,108,105.5342466,1354.172273,2021-04-18 8:32,-51.85,10.51097806,0.592639773
2021-04-18 10:00,580.484122,99.01687425,679.5009962,108,105.5342466,1354.172273,2021-04-18 9:32,-36.85,10.51097806,0.734859399
2021-04-18 11:00,692.4037394,102.7076992,795.1114385,108,105.5342466,1354.172273,2021-04-18 10:32,-21.85,10.51097806,0.834579067
2021-04-18 12:00,749.6692831,104.3762564,854.0455395,108,105.5342466,1354.172273,2021-04-18 11:32,-6.85,10.51097806,0.885003048
2021-04-18 13:00,747.0396545,104.3023692,851.3420237,108,105.5342466,1354.172273,2021-04-18 12:32,8.15,10.51097806,0.88269503
2021-04-18 14:00,684.7499757,102.4746332,787.2246089,108,105.5342466,1354.172273,2021-04-18 13:32,23.15,10.51097806,0.827812301
2021-04-18 15:00,568.5278189,98.58171133,667.1095302,108,105.5342466,1354.172273,2021-04-18 14:32,38.15,10.51097806,0.724095028
2021-04-18 16:00,410.1545451,91.75376188,501.908307,108,105.5342466,1354.172273,2021-04-18 15:32,53.15,10.51097806,0.578611372
2021-04-18 17:00,229.9837393,79.6452502,309.6289895,108,105.5342466,1354.172273,2021-04-18 16:32,68.15,10.51097806,0.401275803
2021-04-18 18:00,68.21411178,54.87276324,123.086875,108,105.5342466,1354.172273,2021-04-18 17:32,83.15,10.51097806,0.204173448
2021-04-18 19:00,0.131635333,0.231582892,0.363218225,108,105.5342466,1354.172273,2021-04-18 18:32,98.15,10.51097806,0.000736507
2021-04-18 20:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 19:32,113.15,10.51097806,-0.195171131
2021-04-18 21:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 20:32,128.15,10.51097806,-0.370198681
2021-04-18 22:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 21:32,143.15,10.51097806,-0.512418307
2021-04-18 23:00,0,0,0,108,105.5342466,1354.172273,2021-04-18 22:32,158.15,10.51097806,-0.612137976
2021-04-19 0:00,0,0,0,109,106.5205479,1353.429718,2021-04-18 23:32,173.2125,10.87025385,-0.657990657
2021-04-19 1:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 0:32,-171.7875,10.87025385,-0.655463718
2021-04-19 2:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 1:32,-156.7875,10.87025385,-0.600432503
2021-04-19 3:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 2:32,-141.7875,10.87025385,-0.496647297
2021-04-19 4:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 3:32,-126.7875,10.87025385,-0.351180891
2021-04-19 5:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 4:32,-111.7875,10.87025385,-0.17394658
2021-04-19 6:00,4.104486819,7.220923115,11.32540993,109,106.5205479,1353.429718,2021-04-19 5:32,-96.7875,10.87025385,0.022977411
2021-04-19 7:00,82.63642874,58.65977916,141.2962079,109,106.5205479,1353.429718,2021-04-19 6:32,-81.7875,10.87025385,0.226171037
2021-04-19 8:00,249.5948547,81.32191349,330.9167682,109,106.5205479,1353.429718,2021-04-19 7:32,-66.7875,10.87025385,0.421786988
2021-04-19 9:00,429.0043173,92.65460606,521.6589233,109,106.5205479,1353.429718,2021-04-19 8:32,-51.7875,10.87025385,0.59649436
2021-04-19 10:00,584.0878945,99.10338887,683.1912833,109,106.5205479,1353.429718,2021-04-19 9:32,-36.7875,10.87025385,0.738387135
2021-04-19 11:00,695.6628809,102.7613087,798.4241896,109,106.5205479,1353.429718,2021-04-19 10:32,-21.7875,10.87025385,0.837795555
2021-04-19 12:00,752.6094936,104.4128272,857.0223209,109,106.5205479,1353.429718,2021-04-19 11:32,-6.7875,10.87025385,0.8879451
2021-04-19 13:00,749.730984,104.3322799,854.0632639,109,106.5205479,1353.429718,2021-04-19 12:32,8.2125,10.87025385,0.885418161
2021-04-19 14:00,687.2841156,102.50734,789.7914556,109,106.5205479,1353.429718,2021-04-19 13:32,23.2125,10.87025385,0.830386945
2021-04-19 15:00,570.9963796,98.62965331,669.6260329,109,106.5205479,1353.429718,2021-04-19 14:32,38.2125,10.87025385,0.726601739
2021-04-19 16:00,412.6140558,91.8399676,504.4540234,109,106.5205479,1353.429718,2021-04-19 15:32,53.2125,10.87025385,0.581135333
2021-04-19 17:00,232.3631262,79.82783715,312.1909633,109,106.5205479,1353.429718,2021-04-19 16:32,68.2125,10.87025385,0.403901022
2021-04-19 18:00,69.94923151,55.34984853,125.29908,109,106.5205479,1353.429718,2021-04-19 17:32,83.2125,10.87025385,0.206977032
2021-04-19 19:00,0.675834896,1.188980162,1.864815058,109,106.5205479,1353.429718,2021-04-19 18:32,98.2125,10.87025385,0.003783406
2021-04-19 20:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 19:32,113.2125,10.87025385,-0.191832545
2021-04-19 21:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 20:32,128.2125,10.87025385,-0.366539917
2021-04-19 22:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 21:32,143.2125,10.87025385,-0.508432692
2021-04-19 23:00,0,0,0,109,106.5205479,1353.429718,2021-04-19 22:32,158.2125,10.87025385,-0.607841112
2021-04-20 0:00,0,0,0,110,107.5068493,1352.691184,2021-04-19 23:33,173.2708333,11.22630855,-0.653427937
2021-04-20 1:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 0:33,-171.7291667,11.22630855,-0.650697442
2021-04-20 2:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 1:33,-156.7291667,11.22630855,-0.595534071
2021-04-20 3:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 2:33,-141.7291667,11.22630855,-0.491697118
2021-04-20 4:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 3:33,-126.7291667,11.22630855,-0.3462629
2021-04-20 5:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 4:33,-111.7291667,11.22630855,-0.169142517
2021-04-20 6:00,4.926409275,8.66686684,13.59327612,110,107.5068493,1352.691184,2021-04-20 5:33,-96.72916667,11.22630855,0.027593568
2021-04-20 7:00,85.60440919,59.34280773,144.9472169,110,107.5068493,1352.691184,2021-04-20 6:33,-81.72916667,11.22630855,0.230538117
2021-04-20 8:00,253.4190787,81.60654718,335.0256259,110,107.5068493,1352.691184,2021-04-20 7:33,-66.72916667,11.22630855,0.425860794
2021-04-20 9:00,432.7904778,92.79908049,525.5895583,110,107.5068493,1352.691184,2021-04-20 8:33,-51.72916667,11.22630855,0.600250681
2021-04-20 10:00,587.5901928,99.18559256,686.7757853,110,107.5068493,1352.691184,2021-04-20 9:33,-36.72916667,11.22630855,0.741823396
2021-04-20 11:00,698.8301191,102.8118485,801.6419676,110,107.5068493,1352.691184,2021-04-20 10:33,-21.72916667,11.22630855,0.840930992
2021-04-20 12:00,755.4723942,104.4470963,859.9194905,110,107.5068493,1352.691184,2021-04-20 11:33,-6.729166667,11.22630855,0.89081945
2021-04-20 13:00,752.3626209,104.3604265,856.7230474,110,107.5068493,1352.691184,2021-04-20 12:33,8.270833333,11.22630855,0.888088955
2021-04-20 14:00,689.7775486,102.5386875,792.3162361,110,107.5068493,1352.691184,2021-04-20 13:33,23.27083333,11.22630855,0.832925585
2021-04-20 15:00,573.443097,98.67653764,672.1196346,110,107.5068493,1352.691184,2021-04-20 14:33,38.27083333,11.22630855,0.729088632
2021-04-20 16:00,415.0692429,91.92527513,506.9945181,110,107.5068493,1352.691184,2021-04-20 15:33,53.27083333,11.22630855,0.583654413
2021-04-20 17:00,234.7541369,80.00924851,314.7633855,110,107.5068493,1352.691184,2021-04-20 16:33,68.27083333,11.22630855,0.406534031
2021-04-20 18:00,71.71493206,55.82339619,127.5383283,110,107.5068493,1352.691184,2021-04-20 17:33,83.27083333,11.22630855,0.209797945
2021-04-20 19:00,1.223563349,2.152585725,3.376149073,110,107.5068493,1352.691184,2021-04-20 18:33,98.27083333,11.22630855,0.006853396
2021-04-20 20:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 19:33,113.2708333,11.22630855,-0.18846928
2021-04-20 21:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 20:33,128.2708333,11.22630855,-0.362859168
2021-04-20 22:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 21:33,143.2708333,11.22630855,-0.504431883
2021-04-20 23:00,0,0,0,110,107.5068493,1352.691184,2021-04-20 22:33,158.2708333,11.22630855,-0.603539479
2021-04-21 0:00,0,0,0,111,108.4931507,1351.95689,2021-04-20 23:33,173.325,11.57903665,-0.648876246
2021-04-21 1:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 0:33,-171.675,11.57903665,-0.645957517
2021-04-21 2:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 1:33,-156.675,11.57903665,-0.590678194
2021-04-21 3:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 2:33,-141.675,11.57903665,-0.486805473
2021-04-21 4:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 3:33,-126.675,11.57903665,-0.341418107
2021-04-21 5:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 4:33,-111.675,11.57903665,-0.164424005
2021-04-21 6:00,5.730691009,10.08147223,15.81216324,111,108.4931507,1351.95689,2021-04-21 5:33,-96.675,11.57903665,0.032114977
2021-04-21 7:00,88.54375144,59.99607935,148.5398308,111,108.4931507,1351.95689,2021-04-21 6:33,-81.675,11.57903665,0.234805032
2021-04-21 8:00,257.1541501,81.87909278,339.0332429,111,108.4931507,1351.95689,2021-04-21 7:33,-66.675,11.57903665,0.429833169
2021-04-21 9:00,436.4733946,92.9370252,529.4104198,111,108.4931507,1351.95689,2021-04-21 8:33,-51.675,11.57903665,0.603908542
2021-04-21 10:00,590.9910871,99.26358255,690.2546697,111,108.4931507,1351.95689,2021-04-21 9:33,-36.675,11.57903665,0.745168202
2021-04-21 11:00,701.9057831,102.8593882,804.7651714,111,108.4931507,1351.95689,2021-04-21 10:33,-21.675,11.57903665,0.843985536
2021-04-21 12:00,758.2584036,104.4791192,862.7375229,111,108.4931507,1351.95689,2021-04-21 11:33,-6.675,11.57903665,0.893626307
2021-04-21 13:00,754.9349308,104.3868554,859.3217862,111,108.4931507,1351.95689,2021-04-21 12:33,8.325,11.57903665,0.890707578
2021-04-21 14:00,692.2304643,102.5687128,794.7991772,111,108.4931507,1351.95689,2021-04-21 13:33,23.325,11.57903665,0.835428256
2021-04-21 15:00,575.8678861,98.72239028,674.5902763,111,108.4931507,1351.95689,2021-04-21 14:33,38.325,11.57903665,0.731555535
2021-04-21 16:00,417.5196901,92.00969066,509.5293807,111,108.4931507,1351.95689,2021-04-21 15:33,53.325,11.57903665,0.586168169
2021-04-21 17:00,237.1560523,80.18944501,317.3454973,111,108.4931507,1351.95689,2021-04-21 16:33,68.325,11.57903665,0.409174067
2021-04-21 18:00,73.51053347,56.29321291,129.8037464,111,108.4931507,1351.95689,2021-04-21 17:33,83.325,11.57903665,0.212635085
2021-04-21 19:00,1.774560622,3.121942045,4.896502667,111,108.4931507,1351.95689,2021-04-21 18:33,98.325,11.57903665,0.009945029
2021-04-21 20:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 19:33,113.325,11.57903665,-0.185083108
2021-04-21 21:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 20:33,128.325,11.57903665,-0.359158481
2021-04-21 22:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 21:33,143.325,11.57903665,-0.50041814
2021-04-21 23:00,0,0,0,111,108.4931507,1351.95689,2021-04-21 22:33,158.325,11.57903665,-0.599235475
2021-04-22 0:00,0,0,0,112,109.4794521,1351.227054,2021-04-21 23:33,173.3791667,11.92833363,-0.644344527
2021-04-22 1:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 0:33,-171.6208333,11.92833363,-0.641238121
2021-04-22 2:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 1:33,-156.6208333,11.92833363,-0.585844756
2021-04-22 3:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 2:33,-141.6208333,11.92833363,-0.481939396
2021-04-22 4:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 3:33,-126.6208333,11.92833363,-0.336603021
2021-04-22 5:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 4:33,-111.6208333,11.92833363,-0.159740064
2021-04-22 6:00,6.527612689,11.4819016,18.00951429,112,109.4794521,1351.227054,2021-04-22 5:33,-96.62083333,11.92833363,0.036596557
2021-04-22 7:00,91.48980688,60.62944437,152.1192513,112,109.4794521,1351.227054,2021-04-22 6:33,-81.62083333,11.92833363,0.239026824
2021-04-22 8:00,260.8493332,82.14396511,342.9932983,112,109.4794521,1351.227054,2021-04-22 7:33,-66.62083333,11.92833363,0.433755451
2021-04-22 9:00,440.1001175,93.07084847,533.170966,112,109.4794521,1351.227054,2021-04-22 8:33,-51.62083333,11.92833363,0.607512003
2021-04-22 10:00,594.3281366,99.33876867,693.6669053,112,109.4794521,1351.227054,2021-04-22 9:33,-36.62083333,11.92833363,0.748455257
2021-04-22 11:00,704.9137605,102.9046955,807.818456,112,109.4794521,1351.227054,2021-04-22 10:33,-21.62083333,11.92833363,0.846980165
2021-04-22 12:00,760.9753902,104.509156,865.4845462,112,109.4794521,1351.227054,2021-04-22 11:33,-6.620833333,11.92833363,0.896372417
2021-04-22 13:00,757.4389656,104.4113535,861.8503191,112,109.4794521,1351.227054,2021-04-22 12:33,8.379166667,11.92833363,0.893266011
2021-04-22 14:00,694.6178039,102.5966922,797.2144961,112,109.4794521,1351.227054,2021-04-22 13:33,23.37916667,11.92833363,0.837872646
2021-04-22 15:00,578.2318456,98.76583624,676.9976818,112,109.4794521,1351.227054,2021-04-22 14:33,38.37916667,11.92833363,0.733967286
2021-04-22 16:00,419.9167788,92.09082408,512.0076029,112,109.4794521,1351.227054,2021-04-22 15:33,53.37916667,11.92833363,0.588630911
2021-04-22 17:00,239.5177776,80.36400514,319.8817827,112,109.4794521,1351.227054,2021-04-22 16:33,68.37916667,11.92833363,0.411767954
2021-04-22 18:00,75.29850312,56.74943114,132.0479343,112,109.4794521,1351.227054,2021-04-22 17:33,83.37916667,11.92833363,0.215431333
2021-04-22 19:00,2.318618159,4.079089451,6.39770761,112,109.4794521,1351.227054,2021-04-22 18:33,98.37916667,11.92833363,0.013001066
2021-04-22 20:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 19:33,113.3791667,11.92833363,-0.181727561
2021-04-22 21:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 20:33,128.3791667,11.92833363,-0.355484113
2021-04-22 22:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 21:33,143.3791667,11.92833363,-0.496427367
2021-04-22 23:00,0,0,0,112,109.4794521,1351.227054,2021-04-22 22:33,158.3791667,11.92833363,-0.594952275
2021-04-23 0:00,0,0,0,113,110.4657534,1350.501891,2021-04-22 23:33,173.4333333,12.27409599,-0.639835034
2021-04-23 1:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 0:33,-171.5666667,12.27409599,-0.636541519
2021-04-23 2:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 1:33,-156.5666667,12.27409599,-0.581035948
2021-04-23 3:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 2:33,-141.5666667,12.27409599,-0.477100932
2021-04-23 4:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 3:33,-126.5666667,12.27409599,-0.331819472
2021-04-23 5:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 4:33,-111.5666667,12.27409599,-0.155092259
2021-04-23 6:00,7.318024339,12.8674833,20.18550764,113,110.4657534,1350.501891,2021-04-23 5:33,-96.56666667,12.27409599,0.04103704
2021-04-23 7:00,94.43963063,61.243475,155.6831056,113,110.4657534,1350.501891,2021-04-23 6:33,-81.56666667,12.27409599,0.243202536
2021-04-23 8:00,264.5034342,82.40134595,346.9047801,113,110.4657534,1350.501891,2021-04-23 7:33,-66.56666667,12.27409599,0.437626986
2021-04-23 9:00,443.6701537,93.20063812,536.8707919,113,110.4657534,1350.501891,2021-04-23 8:33,-51.56666667,12.27409599,0.611060684
2021-04-23 10:00,597.6012537,99.41121185,697.0124655,113,110.4657534,1350.501891,2021-04-23 9:33,-36.56666667,12.27409599,0.751684411
2021-04-23 11:00,707.8542209,102.9478215,810.8020424,113,110.4657534,1350.501891,2021-04-23 10:33,-21.56666667,12.27409599,0.849914892
2021-04-23 12:00,763.6236572,104.5372541,868.1609114,113,110.4657534,1350.501891,2021-04-23 11:33,-6.566666667,12.27409599,0.899057882
2021-04-23 13:00,759.8750419,104.4339668,864.3090087,113,110.4657534,1350.501891,2021-04-23 12:33,8.433333333,12.27409599,0.895764368
2021-04-23 14:00,696.9397802,102.6226709,799.5624511,113,110.4657534,1350.501891,2021-04-23 13:33,23.43333333,12.27409599,0.840258796
2021-04-23 15:00,580.5349712,98.80692281,679.341894,113,110.4657534,1350.501891,2021-04-23 14:33,38.43333333,12.27409599,0.73632378
2021-04-23 16:00,422.260174,92.16873093,514.4289049,113,110.4657534,1350.501891,2021-04-23 15:33,53.43333333,12.27409599,0.59104232
2021-04-23 17:00,241.8384863,80.53301907,322.3715054,113,110.4657534,1350.501891,2021-04-23 16:33,68.43333333,12.27409599,0.414315107
2021-04-23 18:00,77.07709305,57.19228876,134.2693818,113,110.4657534,1350.501891,2021-04-23 17:33,83.43333333,12.27409599,0.218185809
2021-04-23 19:00,2.85553913,5.023681669,7.879220799,113,110.4657534,1350.501891,2021-04-23 18:33,98.43333333,12.27409599,0.016020312
2021-04-23 20:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 19:33,113.4333333,12.27409599,-0.178404138
2021-04-23 21:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 20:33,128.4333333,12.27409599,-0.351837836
2021-04-23 22:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 21:33,143.4333333,12.27409599,-0.492461563
2021-04-23 23:00,0,0,0,113,110.4657534,1350.501891,2021-04-23 22:33,158.4333333,12.27409599,-0.590692044
2021-04-24 0:00,0,0,0,114,111.4520548,1349.781618,2021-04-23 23:33,173.4833333,12.61622127,-0.635343639
2021-04-24 1:00,0,0,0,114,111.4520548,1349.781618,2021-04-24 0:33,-171.5166667,12.61622127,-0.631878272
2021-04-24 2:00,0,0,0,114,111.4520548,1349.781618,2021-04-24 1:33,-156.5166667,12.61622127,-0.576276375
2021-04-24 3:00,0,0,0,114,111.4520548,1349.781618,2021-04-24 2:33,-141.5166667,12.61622127,-0.472327123
2021-04-24 4:00,0,0,0,114,111.4520548,1349.781618,2021-04-24 3:33,-126.5166667,12.61622127,-0.327114488
2021-04-24 5:00,0,0,0,114,111.4520548,1349.781618,2021-04-24 4:33,-111.5166667,12.61622127,-0.15053447
2021-04-24 6:00,8.093531853,14.21983119,22.31336304,114,111.4520548,1349.781618,2021-04-24 5:33,-96.51666667,12.61622127,0.045379295
2021-04-24 7:00,97.34968556,61.83033922,159.1800248,114,111.4520548,1349.781618,2021-04-24 6:33,-81.51666667,12.61622127,0.247275607
2021-04-24 8:00,268.0645626,82.64746413,350.7120267,114,111.4520548,1349.781618,2021-04-24 7:33,-66.51666667,12.61622127,0.441395567
2021-04-24 9:00,447.1357793,93.32427664,540.460056,114,111.4520548,1349.781618,2021-04-24 8:33,-51.51666667,12.61622127,0.614510219
2021-04-24 10:00,600.7731567,99.47968047,700.2528371,114,111.4520548,1349.781618,2021-04-24 9:33,-36.51666667,12.61622127,0.754822086
2021-04-24 11:00,710.7040566,102.9881314,813.692188,114,111.4520548,1349.781618,2021-04-24 10:33,-21.51666667,12.61622127,0.852769147
2021-04-24 12:00,766.1962973,104.5632626,870.7595599,114,111.4520548,1349.781618,2021-04-24 11:33,-6.516666667,12.61622127,0.90167647
2021-04-24 13:00,762.2529712,104.4550013,866.7079725,114,111.4520548,1349.781618,2021-04-24 12:33,8.483333333,12.61622127,0.898211104
