res_1,alt_1,az_1,normal_1,res_2,alt_2,az_2,normal_2,res_3,alt_3,az_3,normal_3,res_4,alt_4,az_4,normal_4,tilt_5,alt_5,az_5,normal_5
0,91.10499972,268.4275349,1357.151218,0,134.627776,268.4275349,1357.151218,26.17223746,88.89500028,268.4275349,1357.151218,953.3962178,45.37222397,268.4275349,1357.151218,965.5102761,44.64908598,268.4275349,1357.151218
0,91.10583031,268.4402548,1357.196639,0,135.1342969,268.4402548,1357.196639,26.19278456,88.89416969,268.4402548,1357.196639,961.9297323,44.86570307,268.4402548,1357.196639,957.0725397,45.1556375,268.4402548,1357.196639
0,91.10665818,268.4526361,1357.242483,0,135.6408228,268.4526361,1357.242483,26.21327655,88.89334182,268.4526361,1357.242483,970.38902,44.35917716,268.4526361,1357.242483,948.5595247,45.66220062,268.4526361,1357.242483
0,91.1074843,268.464688,1357.288744,0,136.1473536,268.464688,1357.288744,26.23373627,88.8925157,268.464688,1357.288744,978.7734148,43.85264638,268.464688,1357.288744,939.9718764,46.16877529,268.464688,1357.288744
0,91.10830864,268.4764207,1357.335419,0,136.6538911,268.4764207,1357.335419,26.25416333,88.89169136,268.4764207,1357.335419,987.0822892,43.34610887,268.4764207,1357.335419,931.3102123,46.67536342,268.4764207,1357.335419
0,91.10913019,268.4878452,1357.382502,0,137.1604342,268.4878452,1357.382502,26.27453365,88.89086981,268.4878452,1357.382502,995.3149711,42.83956576,268.4878452,1357.382502,922.5752071,47.18196388,268.4878452,1357.382502
0,91.10994996,268.4989693,1357.429989,0,137.6669808,268.4989693,1357.429989,26.29487096,88.89005004,268.4989693,1357.429989,1003.470779,42.33301921,268.4989693,1357.429989,913.7675581,47.68857463,268.4989693,1357.429989
0,91.11076792,268.509802,1357.477877,0,138.1735336,268.509802,1357.477877,26.31517439,88.88923208,268.509802,1357.477877,1011.549118,41.82646638,268.509802,1357.477877,904.8878825,48.19519859,268.509802,1357.477877
0,91.11158305,268.5203532,1357.52616,0,138.6800916,268.5203532,1357.52616,26.33541982,88.88841695,268.5203532,1357.52616,1019.549332,41.31990844,268.5203532,1357.52616,895.9368727,48.70183465,268.5203532,1357.52616
0,91.11239631,268.5306295,1357.574834,0,139.1866554,268.5306295,1357.574834,26.35563008,88.88760369,268.5306295,1357.574834,1027.470805,40.81334456,268.5306295,1357.574834,886.9151903,49.20848377,268.5306295,1357.574834
0,91.11320772,268.5406387,1357.623895,0,139.6932231,268.5406387,1357.623895,26.37580516,88.88679228,268.5406387,1357.623895,1035.31288,40.30677693,268.5406387,1357.623895,877.823557,49.71514389,268.5406387,1357.623895
0,91.11401627,268.5503897,1357.673337,0,140.1997953,268.5503897,1357.673337,26.3959214,88.88598373,268.5503897,1357.673337,1043.07495,39.80020474,268.5503897,1357.673337,868.6626473,50.2218159,268.5503897,1357.673337
0,91.11482389,268.559887,1357.723157,0,140.7063738,268.559887,1357.723157,26.41602436,88.88517611,268.559887,1357.723157,1050.756431,39.2936262,268.559887,1357.723157,859.4331201,50.72850181,268.559887,1357.723157
0,91.11562762,268.5691413,1357.77335,0,141.2129555,268.5691413,1357.77335,26.43604387,88.88437238,268.5691413,1357.77335,1058.356669,38.78704451,268.5691413,1357.77335,850.1357346,51.23519845,268.5691413,1357.77335
0,91.1164304,268.5781554,1357.82391,0,141.7195421,268.5781554,1357.82391,26.45604919,88.8835696,268.5781554,1357.82391,1065.875089,38.28045791,268.5781554,1357.82391,840.77116,51.74190788,268.5781554,1357.82391
0,91.11723025,268.586938,1357.874834,0,142.2261324,268.586938,1357.874834,26.47599382,88.88276975,268.586938,1357.874834,1073.311081,37.77386764,268.586938,1357.874834,831.3401294,52.24862895,268.586938,1357.874834
0,91.11802811,268.595494,1357.926117,0,142.7327281,268.595494,1357.926117,26.49589962,88.88197189,268.595494,1357.926117,1080.664082,37.26727195,268.595494,1357.926117,821.8433229,52.75536366,268.595494,1357.926117
0,91.118823,268.6038306,1357.977753,0,143.2393269,268.6038306,1357.977753,26.51574333,88.881177,268.6038306,1357.977753,1087.933478,36.7606731,268.6038306,1357.977753,812.2815029,53.26210992,268.6038306,1357.977753
0,91.11961588,268.6119519,1358.029737,0,143.7459296,268.6119519,1358.029737,26.53554769,88.88038412,268.6119519,1358.029737,1095.118704,36.25407037,268.6119519,1358.029737,802.6553784,53.76886871,268.6119519,1358.029737
0,91.12040675,268.6198634,1358.082066,0,144.2525339,268.6198634,1358.082066,26.55531267,88.87959325,268.6198634,1358.082066,1102.21916,35.74746607,268.6198634,1358.082066,792.9657222,54.27563799,268.6198634,1358.082066
0,91.12119556,268.6275702,1358.134734,0,144.7591435,268.6275702,1358.134734,26.57503688,88.87880444,268.6275702,1358.134734,1109.234336,35.24085652,268.6275702,1358.134734,783.213197,54.7824217,268.6275702,1358.134734
0,91.12198131,268.6350786,1358.187736,0,145.265756,268.6350786,1358.187736,26.59469657,88.87801869,268.6350786,1358.187736,1116.163642,34.73424403,268.6350786,1358.187736,773.3985859,55.28921778,268.6350786,1358.187736
0,91.12276499,268.6423921,1358.241067,0,145.77237,268.6423921,1358.241067,26.61431491,88.87723501,268.6423921,1358.241067,1123.006512,34.22762997,268.6423921,1358.241067,763.5226573,55.79602521,268.6423921,1358.241067
0,91.12354659,268.6495152,1358.294723,0,146.2789863,268.6495152,1358.294723,26.63389187,88.87645341,268.6495152,1358.294723,1129.762413,33.72101371,268.6495152,1358.294723,753.5861462,56.30284495,268.6495152,1358.294723
0,91.12432506,268.6564536,1358.348697,0,146.7856054,268.6564536,1358.348697,26.65340234,88.87567494,268.6564536,1358.348697,1136.430816,33.21439464,268.6564536,1358.348697,743.5897927,56.80967792,268.6564536,1358.348697
0,91.12510138,268.6632103,1358.402986,0,147.2922258,268.6632103,1358.402986,26.67286948,88.87489862,268.6632103,1358.402986,1143.011174,32.7077742,268.6632103,1358.402986,733.5343802,57.31652313,268.6632103,1358.402986
0,91.12587556,268.6697894,1358.457583,0,147.7988472,268.6697894,1358.457583,26.69229367,88.87412444,268.6697894,1358.457583,1149.502958,32.20115284,268.6697894,1358.457583,723.4206776,57.82338053,268.6697894,1358.457583
0,91.12664657,268.6761961,1358.512485,0,148.30547,268.6761961,1358.512485,26.7116498,88.87335343,268.6761961,1358.512485,1155.905661,31.69453001,268.6761961,1358.512485,713.2494393,58.33025106,268.6761961,1358.512485
0,91.12741537,268.6824328,1358.567686,0,148.8120938,268.6824328,1358.567686,26.73096105,88.87258463,268.6824328,1358.567686,1162.218767,31.18790625,268.6824328,1358.567686,703.021443,58.83713471,268.6824328,1358.567686
0,91.12818197,268.6885033,1358.62318,0,149.3187159,268.6885033,1358.62318,26.75022731,88.87181803,268.6885033,1358.62318,1168.441744,30.68128409,268.6885033,1358.62318,692.7375123,59.34402946,268.6885033,1358.62318
0,91.12894634,268.6944111,1358.678962,0,149.8253379,268.6944111,1358.678962,26.76944808,88.87105366,268.6944111,1358.678962,1174.574115,30.17466213,268.6944111,1358.678962,682.3983944,59.85093727,268.6944111,1358.678962
0,91.12970746,268.7001607,1358.735028,0,150.331959,268.7001607,1358.735028,26.78859865,88.87029254,268.7001607,1358.735028,1180.615385,29.66804096,268.7001607,1358.735028,672.0048821,60.35785807,268.7001607,1358.735028
0,91.1304673,268.705753,1358.791372,0,150.8385777,268.705753,1358.791372,26.8077259,88.8695327,268.705753,1358.791372,1186.565054,29.16142228,268.705753,1358.791372,661.5577914,60.8647909,268.705753,1358.791372
0,91.13122286,268.7111946,1358.847989,0,151.3451943,268.7111946,1358.847989,26.82675862,88.86877714,268.7111946,1358.847989,1192.422654,28.65480575,268.7111946,1358.847989,651.057905,61.37173664,268.7111946,1358.847989
0,91.13197711,268.716485,1358.904873,0,151.8518078,268.716485,1358.904873,26.84576695,88.86802289,268.716485,1358.904873,1198.18771,28.14819219,268.716485,1358.904873,640.5060263,61.87869535,268.716485,1358.904873
0,91.13272803,268.7216296,1358.962019,0,152.3584166,268.7216296,1358.962019,26.86470291,88.86727197,268.7216296,1358.962019,1203.859744,27.64158337,268.7216296,1358.962019,629.9029873,62.38566595,268.7216296,1358.962019
0,91.13347659,268.7266299,1359.019423,0,152.8650218,268.7266299,1359.019423,26.88358969,88.86652341,268.7266299,1359.019423,1209.438318,27.13497821,268.7266299,1359.019423,619.2495597,62.89265044,268.7266299,1359.019423
0,91.13422279,268.7314886,1359.077077,0,153.3716214,268.7314886,1359.077077,26.90242673,88.86577721,268.7314886,1359.077077,1214.922968,26.62837864,268.7314886,1359.077077,608.5465829,63.39964778,268.7314886,1359.077077
0,91.13496659,268.7362083,1359.134978,0,153.8782143,268.7362083,1359.134978,26.92121349,88.86503341,268.7362083,1359.134978,1220.313247,26.1217857,268.7362083,1359.134978,597.7948791,63.90665797,268.7362083,1359.134978
0,91.13570701,268.7407926,1359.19312,0,154.3847986,268.7407926,1359.19312,26.93992616,88.86429299,268.7407926,1359.19312,1225.608706,25.61520145,268.7407926,1359.19312,586.995297,64.41367994,268.7407926,1359.19312
0,91.13644598,268.7452417,1359.251498,0,154.8913739,268.7452417,1359.251498,26.95861071,88.86355402,268.7452417,1359.251498,1230.808924,25.10862614,268.7452417,1359.251498,576.1486448,64.92071473,268.7452417,1359.251498
0,91.13718151,268.7495602,1359.310105,0,155.39794,268.7495602,1359.310105,26.97721963,88.86281849,268.7495602,1359.310105,1235.913486,24.60206001,268.7495602,1359.310105,565.2557368,65.42776325,268.7495602,1359.310105
0,91.13791359,268.7537502,1359.368937,0,155.9044935,268.7537502,1359.368937,26.99575282,88.86208641,268.7537502,1359.368937,1240.921954,24.09550646,268.7537502,1359.368937,554.3174547,65.9348235,268.7537502,1359.368937
0,91.13864417,268.7578117,1359.427989,0,156.4110349,268.7578117,1359.427989,27.01425626,88.86135583,268.7578117,1359.427989,1245.833939,23.58896507,268.7578117,1359.427989,543.3345962,66.44189749,268.7578117,1359.427989
0,91.13937124,268.761749,1359.487254,0,156.9175616,268.761749,1359.487254,27.03268199,88.86062876,268.761749,1359.487254,1250.649026,23.08243842,268.761749,1359.487254,532.3080304,66.94898417,268.761749,1359.487254
0,91.1400968,268.7655618,1359.546727,0,157.4240716,268.7655618,1359.546727,27.05107777,88.8599032,268.7655618,1359.546727,1255.366822,22.57592839,268.7655618,1359.546727,521.2386062,67.45608355,268.7655618,1359.546727
0,91.14081881,268.7692543,1359.606403,0,157.9305641,268.7692543,1359.606403,27.06939476,88.85918119,268.7692543,1359.606403,1259.986946,22.06943588,268.7692543,1359.606403,510.1271562,67.96319657,268.7692543,1359.606403
0,91.14153726,268.7728283,1359.666276,0,158.437036,268.7728283,1359.666276,27.08763283,88.85846274,268.7728283,1359.666276,1264.509008,21.56296405,268.7728283,1359.666276,498.9745596,68.47032221,268.7728283,1359.666276
0,91.14225414,268.7762833,1359.726341,0,158.9434837,268.7762833,1359.726341,27.10583889,88.85774586,268.7762833,1359.726341,1268.932627,21.05651631,268.7762833,1359.726341,487.7816982,68.9774595,268.7762833,1359.726341
0,91.14296844,268.7796223,1359.786593,0,159.4499068,268.7796223,1359.786593,27.12398869,88.85703156,268.7796223,1359.786593,1273.257454,20.55009324,268.7796223,1359.786593,476.5493925,69.4846104,268.7796223,1359.786593
0,91.1436791,268.7828478,1359.847025,0,159.9563023,268.7828478,1359.847025,27.14205754,88.8563209,268.7828478,1359.847025,1277.48313,20.04369765,268.7828478,1359.847025,465.2785107,69.99177486,268.7828478,1359.847025
0,91.14438712,268.7859604,1359.907633,0,160.4626663,268.7859604,1359.907633,27.16006859,88.85561288,268.7859604,1359.907633,1281.609296,19.53733374,268.7859604,1359.907633,453.9699453,70.4989519,268.7859604,1359.907633
0,91.14509249,268.7889616,1359.96841,0,160.968996,268.7889616,1359.96841,27.17802179,88.85490751,268.7889616,1359.96841,1285.635617,19.03100398,268.7889616,1359.96841,442.6245483,71.00614249,268.7889616,1359.96841
0,91.1457952,268.7918529,1360.029351,0,161.4752867,268.7918529,1360.029351,27.1959166,88.8542048,268.7918529,1360.029351,1289.561749,18.52471327,268.7918529,1360.029351,431.2432196,71.51334562,268.7918529,1360.029351
0,91.14649522,268.7946356,1360.090451,0,161.9815341,268.7946356,1360.090451,27.21375204,88.85350478,268.7946356,1360.090451,1293.387363,18.0184659,268.7946356,1360.090451,419.82684,72.02056128,268.7946356,1360.090451
0,91.14719153,268.7973121,1360.151704,0,162.4877344,268.7973121,1360.151704,27.23150432,88.85280847,268.7973121,1360.151704,1297.112148,17.51226563,268.7973121,1360.151704,408.3762712,72.52779042,268.7973121,1360.151704
0,91.14788612,268.7998816,1360.213104,0,162.9938821,268.7998816,1360.213104,27.24921993,88.85211388,268.7998816,1360.213104,1300.735789,17.00611793,268.7998816,1360.213104,396.8923988,73.03503307,268.7998816,1360.213104
0,91.14857696,268.8023474,1360.274647,0,163.4999713,268.8023474,1360.274647,27.26685091,88.85142304,268.8023474,1360.274647,1304.257982,16.50002874,268.8023474,1360.274647,385.3761136,73.54228918,268.8023474,1360.274647
0,91.14926605,268.8047086,1360.336325,0,164.005993,268.8047086,1360.336325,27.28444463,88.85073395,268.8047086,1360.336325,1307.678416,15.99400697,268.8047086,1360.336325,373.8283528,74.04955677,268.8047086,1360.336325
0,91.14995136,268.8069684,1360.398135,0,164.5119428,268.8069684,1360.398135,27.30195269,88.85004864,268.8069684,1360.398135,1310.996822,15.4880572,268.8069684,1360.398135,362.2499445,74.55683879,268.8069684,1360.398135
0,91.15063389,268.8091269,1360.460069,0,165.0178098,268.8091269,1360.460069,27.31939877,88.84936611,268.8091269,1360.460069,1314.212904,14.98219021,268.8091269,1360.460069,350.6418321,75.06413324,268.8091269,1360.460069
0,91.15131361,268.8111849,1360.522123,0,165.523584,268.8111849,1360.522123,27.33678192,88.84868639,268.8111849,1360.522123,1317.326389,14.47641595,268.8111849,1360.522123,339.0049167,75.57144011,268.8111849,1360.522123
0,91.1519905,268.8131436,1360.584291,0,166.0292562,268.8131436,1360.584291,27.35410166,88.8480095,268.8131436,1360.584291,1320.337023,13.97074381,268.8131436,1360.584291,327.340056,76.07876138,268.8131436,1360.584291
0,91.15266456,268.8150039,1360.646568,0,166.5348111,268.8150039,1360.646568,27.37135793,88.84733544,268.8150039,1360.646568,1323.244537,13.46518888,268.8150039,1360.646568,315.6482019,76.58609505,268.8150039,1360.646568
0,91.15333576,268.8167665,1360.708947,0,167.0402347,268.8167665,1360.708947,27.38854983,88.84666424,268.8167665,1360.708947,1326.048685,12.9597653,268.8167665,1360.708947,303.9302402,77.09344209,268.8167665,1360.708947
0,91.15400411,268.8184324,1360.771423,0,167.5455074,268.8184324,1360.771423,27.4056773,88.84599589,268.8184324,1360.771423,1328.749215,12.45449265,268.8184324,1360.771423,292.1871283,77.60080051,268.8184324,1360.771423
0,91.15466955,268.8200023,1360.833991,0,168.0506125,268.8200023,1360.833991,27.422739,88.84533045,268.8200023,1360.833991,1331.345915,11.94938751,268.8200023,1360.833991,280.4196869,78.10817427,268.8200023,1360.833991
0,91.1553321,268.8214771,1360.896645,0,168.5555229,268.8214771,1360.896645,27.43973536,88.8446679,268.8214771,1360.896645,1333.838541,11.44447706,268.8214771,1360.896645,268.6289014,78.61556037,268.8214771,1360.896645
0,91.15599073,268.8228583,1360.95938,0,169.0602112,268.8228583,1360.95938,27.45664173,88.84400927,268.8228583,1360.95938,1336.226882,10.93978885,268.8228583,1360.95938,256.8156668,79.12295977,268.8228583,1360.95938
0,91.15664745,268.8241447,1361.022189,0,169.5646408,268.8241447,1361.022189,27.47350557,88.84335255,268.8241447,1361.022189,1338.510717,10.43535921,268.8241447,1361.022189,244.980949,79.63037051,268.8241447,1361.022189
0,91.15730122,268.8253379,1361.085067,0,170.0687738,268.8253379,1361.085067,27.49030227,88.84269878,268.8253379,1361.085067,1340.689859,9.931226167,268.8253379,1361.085067,233.1256008,80.13779555,268.8253379,1361.085067
0,91.15795203,268.8264384,1361.14801,0,170.5725594,268.8264384,1361.14801,27.5070314,88.84204797,268.8264384,1361.14801,1342.764109,9.42744058,268.8264384,1361.14801,221.2505696,80.64523388,268.8264384,1361.14801
0,91.15859987,268.8274468,1361.21101,0,171.0759365,268.8274468,1361.21101,27.52369252,88.84140013,268.8274468,1361.21101,1344.733281,8.92406353,268.8274468,1361.21101,209.3567814,81.15268548,268.8274468,1361.21101
0,91.15924474,268.8283637,1361.274063,0,171.5788274,268.8283637,1361.274063,27.54028563,88.84075526,268.8283637,1361.274063,1346.597191,8.421172631,268.8283637,1361.274063,197.4452114,81.66014835,268.8283637,1361.274063
0,91.15988659,268.8291894,1361.337163,0,172.0811413,268.8291894,1361.337163,27.55680945,88.84011341,268.8291894,1361.337163,1348.355683,7.918858688,268.8291894,1361.337163,185.5166952,82.16762647,268.8291894,1361.337163
0,91.16052548,268.8299244,1361.400304,0,172.582754,268.8299244,1361.400304,27.5732649,88.83947452,268.8299244,1361.400304,1350.008583,7.417245982,268.8299244,1361.400304,173.5722586,82.67511583,268.8299244,1361.400304
0,91.16116132,268.8305691,1361.463481,0,173.0835134,268.8305691,1361.463481,27.58965024,88.83883868,268.8305691,1361.463481,1351.555747,6.91648657,268.8305691,1361.463481,161.612764,83.18261942,268.8305691,1361.463481
0,91.16179414,268.8311239,1361.526688,0,173.5832135,268.8311239,1361.526688,27.60596597,88.83820586,268.8311239,1361.526688,1352.997021,6.416786537,268.8311239,1361.526688,149.6392169,83.69013422,268.8311239,1361.526688
0,91.16242391,268.831589,1361.589921,0,174.0815868,268.831589,1361.589921,27.62221083,88.83757609,268.831589,1361.589921,1354.332281,5.918413168,268.831589,1361.589921,137.6524593,84.19766423,268.831589,1361.589921
0,91.16305065,268.8319648,1361.653172,0,174.5782595,268.8319648,1361.653172,27.63838574,88.83694935,268.8319648,1361.653172,1355.561387,5.421740491,268.8319648,1361.653172,125.6535232,84.70520542,268.8319648,1361.653172
0,91.16367532,268.8322504,1361.716438,0,175.0727155,268.8322504,1361.716438,27.65451279,88.83632468,268.8322504,1361.716438,1356.684225,4.927284534,268.8322504,1361.716438,113.6433001,85.21275982,268.8322504,1361.716438
0,91.16429592,268.8324481,1361.779711,0,175.5642093,268.8324481,1361.779711,27.67054499,88.83570408,268.8324481,1361.779711,1357.700683,4.435790693,268.8324481,1361.779711,101.622731,85.72032737,268.8324481,1361.779711
0,91.16491444,268.8325561,1361.842988,0,176.0516291,268.8325561,1361.842988,27.68652905,88.83508556,268.8325561,1361.842988,1358.610657,3.948370921,268.8325561,1361.842988,89.59275683,86.22790809,268.8325561,1361.842988
0,91.16552886,268.8325765,1361.906261,0,176.5332498,268.8325765,1361.906261,27.70241712,88.83447114,268.8325765,1361.906261,1359.414052,3.466750164,268.8325765,1361.906261,77.5543448,86.73550093,268.8325765,1361.906261
0,91.1661412,268.8325074,1361.969527,0,177.0062655,268.8325074,1361.969527,27.71825681,88.8338588,268.8325074,1361.969527,1360.110781,2.993734518,268.8325074,1361.969527,65.50841405,87.24310693,268.8325074,1361.969527
0,91.16675043,268.8323498,1362.032778,0,177.4658453,268.8323498,1362.032778,27.73402362,88.83324957,268.8323498,1362.032778,1360.700768,2.534154655,268.8323498,1362.032778,53.4559098,87.75072604,268.8323498,1362.032778
0,91.16735754,268.8321029,1362.096011,0,177.9031254,268.8321029,1362.096011,27.74974099,88.83264246,268.8321029,1362.096011,1361.18394,2.096874563,268.8321029,1362.096011,41.39780101,88.25835728,268.8321029,1362.096011
0,91.16796054,268.8317685,1362.159219,0,178.3007926,268.8317685,1362.159219,27.76536152,88.83203946,268.8317685,1362.159219,1361.560237,1.699207425,268.8317685,1362.159219,29.33501142,88.7660016,268.8317685,1362.159219
0,91.1685604,268.8313457,1362.222397,0,178.6240454,268.8313457,1362.222397,27.78090824,88.8314396,268.8313457,1362.222397,1361.829608,1.375954575,268.8313457,1362.222397,17.26848784,89.273659,268.8313457,1362.222397
0,91.16915814,268.8308333,1362.28554,0,178.8105626,268.8308333,1362.28554,27.79640508,88.83084186,268.8308333,1362.28554,1361.992004,1.189437371,268.8308333,1362.28554,5.199201582,89.78132849,268.8308333,1362.28554
0,91.16975273,268.8302324,0,0,178.7950637,268.8302324,0,27.81182755,88.83024727,268.8302324,0,1362.047393,1.204936293,268.8302324,0,0,90.28901004,268.8302324,0
0,91.17034417,268.8295427,0,0,178.5841533,268.8295427,0,27.82717541,88.82965583,268.8295427,0,1361.995746,1.415846726,268.8295427,0,0,90.79670564,268.8295427,0
0,91.17093346,268.828763,0,0,178.2469874,268.828763,0,27.84247256,88.82906654,268.828763,0,1361.837042,1.753012592,268.828763,0,0,91.30441328,268.828763,0
0,91.17151859,268.8278951,0,0,177.8419451,268.8278951,0,27.85767083,88.82848141,268.8278951,0,1361.571272,2.158054923,268.8278951,0,0,91.81213393,268.8278951,0
0,91.17210157,268.8269369,0,0,177.4005575,268.8269369,0,27.87281793,88.82789843,268.8269369,0,1361.198434,2.599442522,268.8269369,0,0,92.3198656,268.8269369,0
0,91.17268137,268.8258889,0,0,176.9384966,268.8258889,0,27.88788945,88.82731863,268.8258889,0,1360.718532,3.061503378,268.8258889,0,0,92.82761127,268.8258889,0
0,91.17325901,268.8247499,0,0,176.4638527,268.8247499,0,27.90290936,88.82674099,268.8247499,0,1360.131582,3.536147341,268.8247499,0,0,93.33536893,268.8247499,0
0,91.17383247,268.8235216,0,0,175.9810764,268.8235216,0,27.9178295,88.82616753,268.8235216,0,1359.437608,4.018923563,268.8235216,0,0,93.84313955,268.8235216,0
0,91.17440377,268.8222015,0,0,175.4927773,268.8222015,0,27.93269764,88.82559623,268.8222015,0,1358.636642,4.507222708,268.8222015,0,0,94.35092113,268.8222015,0
0,91.17497289,268.8207891,0,0,175.0005679,268.8207891,0,27.9475136,88.82502711,268.8207891,0,1357.728721,4.999432112,268.8207891,0,0,94.85871568,268.8207891,0
0,91.17553782,268.8192861,0,0,174.5054958,268.8192861,0,27.96222924,88.82446218,268.8192861,0,1356.713896,5.494504213,268.8192861,0,0,95.36652313,268.8192861,0
0,91.17610058,268.8176899,0,0,174.0082677,268.8176899,0,27.97689237,88.82389942,268.8176899,0,1355.592223,5.991732259,268.8176899,0,0,95.87434251,268.8176899,0
0,91.17666017,268.816001,0,0,173.5093775,268.816001,0,27.99147906,88.82333983,268.816001,0,1354.363772,6.490622479,268.816001,0,0,96.38217279,268.816001,0
0,91.17721756,268.8142178,0,0,173.0091754,268.8142178,0,28.00601254,88.82278244,268.8142178,0,1353.02861,6.990824606,268.8142178,0,0,96.89001696,268.8142178,0
0,91.17777179,268.8123407,0,0,172.5079244,268.8123407,0,28.02046974,88.82222821,268.8123407,0,1351.586826,7.492075648,268.8123407,0,0,97.39787201,268.8123407,0
0,91.17832283,268.8103689,0,0,172.0058176,268.8103689,0,28.03484971,88.82167717,268.8103689,0,1350.038507,7.994182411,268.8103689,0,0,97.9057399,268.8103689,0
0,91.1788717,268.8083009,0,0,171.5030063,268.8083009,0,28.04917653,88.8211283,268.8083009,0,1348.383757,8.496993749,268.8083009,0,0,98.41361866,268.8083009,0
0,91.17941737,268.8061369,0,0,170.9996037,268.8061369,0,28.0634259,88.82058263,268.8061369,0,1346.622676,9.000396302,268.8061369,0,0,98.92151123,268.8061369,0
0,91.17996088,268.803875,0,0,170.4957044,268.803875,0,28.0776224,88.82003912,268.803875,0,1344.755389,9.504295579,268.803875,0,0,99.42941462,268.803875,0
0,91.18050123,268.8015155,0,0,169.9913819,268.8015155,0,28.09174172,88.81949877,268.8015155,0,1342.782024,10.00861813,268.8015155,0,0,99.9373288,268.8015155,0
0,91.18103839,268.7990574,0,0,169.4866923,268.7990574,0,28.10578339,88.81896161,268.7990574,0,1340.702702,10.51330765,268.7990574,0,0,100.4452567,268.7990574,0
0,91.1815734,268.796499,0,0,168.9816872,268.796499,0,28.11977199,88.8184266,268.796499,0,1338.517576,11.01831284,268.796499,0,0,100.9531955,268.796499,0
0,91.18210524,268.7938401,0,0,168.4764065,268.7938401,0,28.13368327,88.81789476,268.7938401,0,1336.226799,11.52359354,268.7938401,0,0,101.4611449,268.7938401,0
0,91.18263493,268.7910788,0,0,167.9708814,268.7910788,0,28.147541,88.81736507,268.7910788,0,1333.830519,12.02911858,268.7910788,0,0,101.9691071,268.7910788,0
0,91.18316146,268.7882151,0,0,167.4651411,268.7882151,0,28.16132137,88.81683854,268.7882151,0,1331.328909,12.53485889,268.7882151,0,0,102.477081,268.7882151,0
0,91.18368585,268.7852468,0,0,166.95921,268.7852468,0,28.17504817,88.81631415,268.7852468,0,1328.72215,13.04078997,268.7852468,0,0,102.9850656,268.7852468,0
0,91.18420708,268.7821738,0,0,166.4531064,268.7821738,0,28.18869763,88.81579292,268.7821738,0,1326.010417,13.54689361,268.7821738,0,0,103.4930629,268.7821738,0
0,91.1847252,268.778995,0,0,165.9468494,268.778995,0,28.20227016,88.8152748,268.778995,0,1323.193913,14.0531506,268.778995,0,0,104.0010708,268.778995,0
0,91.18524218,268.7757069,0,0,165.4404527,268.7757069,0,28.21581299,88.81475782,268.7757069,0,1320.272833,14.55954732,268.7757069,0,0,104.5090903,268.7757069,0
0,91.18575506,268.7723114,0,0,164.9339314,268.7723114,0,28.22925516,88.81424494,268.7723114,0,1317.247401,15.06606863,268.7723114,0,0,105.0171195,268.7723114,0
0,91.18626681,268.768804,0,0,164.4272933,268.768804,0,28.24266774,88.81373319,268.768804,0,1314.117815,15.57270666,268.768804,0,0,105.5251613,268.768804,0
0,91.18677445,268.7651865,0,0,163.9205496,268.7651865,0,28.25597936,88.81322555,268.7651865,0,1310.884309,16.07945035,268.7651865,0,0,106.0332146,268.7651865,0
0,91.187281,268.7614541,0,0,163.4137096,268.7614541,0,28.26926194,88.812719,268.7614541,0,1307.547124,16.58629042,268.7614541,0,0,106.5412784,268.7614541,0
0,91.18778447,268.7576076,0,0,162.9067819,268.7576076,0,28.28246795,88.81221553,268.7576076,0,1304.10651,17.09321813,268.7576076,0,0,107.0493518,268.7576076,0
0,91.18828486,268.7536452,0,0,162.3997702,268.7536452,0,28.29559708,88.81171514,268.7536452,0,1300.5627,17.60022978,268.7536452,0,0,107.5574377,268.7536452,0
0,91.18878419,268.7495633,0,0,161.8926824,268.7495633,0,28.30869745,88.81121581,268.7495633,0,1296.915965,18.1073176,268.7495633,0,0,108.0655341,268.7495633,0
0,91.18927944,268.7453632,0,0,161.3855229,268.7453632,0,28.32169737,88.81072056,268.7453632,0,1293.16657,18.61447706,268.7453632,0,0,108.5736419,268.7453632,0
0,91.18977367,268.7410401,0,0,160.8782993,268.7410401,0,28.3346692,88.81022633,268.7410401,0,1289.314812,19.12170067,268.7410401,0,0,109.0817582,268.7410401,0
0,91.19026486,268.7365941,0,0,160.371012,268.7365941,0,28.34756466,88.80973514,268.7365941,0,1285.360946,19.62898801,268.7365941,0,0,109.5898869,268.7365941,0
0,91.19075302,268.7320235,0,0,159.8636667,268.7320235,0,28.36038429,88.80924698,268.7320235,0,1281.305283,20.13633327,268.7320235,0,0,110.0980259,268.7320235,0
0,91.19124017,268.7273239,0,0,159.3562668,268.7273239,0,28.3731759,88.80875983,268.7273239,0,1277.148121,20.64373316,268.7273239,0,0,110.6061753,268.7273239,0
0,91.19172433,268.7224956,0,0,158.8488166,268.7224956,0,28.38589203,88.80827567,268.7224956,0,1272.889781,21.15118343,268.7224956,0,0,111.114334,268.7224956,0
0,91.1922065,268.7175353,0,0,158.3413167,268.7175353,0,28.39855668,88.8077935,268.7175353,0,1268.530564,21.65868331,268.7175353,0,0,111.622504,268.7175353,0
0,91.1926857,268.7124418,0,0,157.8337708,268.7124418,0,28.41114624,88.8073143,268.7124418,0,1264.070806,22.16622917,268.7124418,0,0,112.1306843,268.7124418,0
